"Site_ID","Name","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","subespecie","Pollinator_sex","morphoespecie","Det","Frequency","Pollinator_gen_sp","Plant_gen_sp"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,8,"Apis mellifera","Lavandula stoechas"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Ranunculus","sp","transect",NA,"BF227","Panurgus","calcaratus",NA,"male",NA,NA,1,"Panurgus calcaratus","Ranunculus sp"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Ranunculus","sp","transect",NA,"BF236","Panurgus","dargius",NA,"male",NA,NA,1,"Panurgus dargius","Ranunculus sp"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Ranunculus","sp","transect",NA,"BF107","Andrena","rhyssonota","flava","male",NA,NA,1,"Andrena rhyssonota","Ranunculus sp"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Empis","sp",NA,NA,NA,NA,1,"Empis sp","Cistus ladanifer"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,6,"Apis mellifera","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Genista","hirsuta","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,15,"Apis mellifera","Genista hirsuta"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Rosmarinus","officinalis","transect",NA,"BF258","Panurgus","dargius",NA,"male",NA,NA,4,"Panurgus dargius","Rosmarinus officinalis"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF129","Dasypoda","crassicornis",NA,"male",NA,NA,2,"Dasypoda crassicornis","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF278","Andrena","flavipes",NA,"male",NA,NA,5,"Andrena flavipes","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Spartium","junceum","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,6,"Apis mellifera","Spartium junceum"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF134","Dasypoda","albimana",NA,"female",NA,NA,1,"Dasypoda albimana","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Helophilus","sp",NA,NA,NA,NA,2,"Helophilus sp","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF423","Episyrphus","balteatus",NA,"female",NA,NA,2,"Episyrphus balteatus","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF383","Bombylella","atra",NA,"male",NA,NA,1,"Bombylella atra","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Lasioglossum","sp",NA,NA,NA,NA,1,"Lasioglossum sp","Cistus ladanifer"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","out",NA,"no_captured","Nomada","sp",NA,NA,NA,NA,1,"Nomada sp","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","out",NA,"no_captured","Nomada","sp",NA,NA,NA,NA,1,"Nomada sp","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","out",NA,"BF329","Panurgus","calcaratus",NA,"female",NA,NA,1,"Panurgus calcaratus","Cistus salvifolius"
"Villamanriqueeste","Curro ",10,4,2015,"11:20:00",4,"sun",21.9,60,"No",NA,"Cistus","salvifolius","transect",NA,"BF264","Panurgus","dargius",NA,"male",NA,NA,7,"Panurgus dargius","Cistus salvifolius"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,56,"Apis mellifera","Cistus salvifolius"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Cistus","salvifolius","transect",NA,"BF412","Sphaerophoria","scripta",NA,"female",NA,NA,4,"Sphaerophoria scripta","Cistus salvifolius"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Cistus","salvifolius","transect",NA,"BF135","Dasypoda","iberica",NA,"male",NA,NA,2,"Dasypoda iberica","Cistus salvifolius"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Genista","hirsuta","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,8,"Apis mellifera","Genista hirsuta"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Bibio","sp",NA,NA,NA,NA,6,"Bibio sp","Cistus salvifolius"
"Villamanriquesur","Curro ",10,4,2015,"12:35:00",5,"sun",23.1,50,"No",NA,"Cistus","salvifolius","transect",NA,"BF426","Eristalinus","taeniops",NA,"male",NA,NA,3,"Eristalinus taeniops","Cistus salvifolius"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Cistus monspeliensis"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Cistus","monspeliensis","transect",NA,"BF146","Andrena","flavipes",NA,"female",NA,NA,2,"Andrena flavipes","Cistus monspeliensis"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"male",NA,NA,5,"Xylocopa cantabrita","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"female",NA,NA,4,"Xylocopa cantabrita","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"BF405","Rhyncomyia","cuprea",NA,NA,NA,NA,1,"Rhyncomyia cuprea","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"BF604","Anthophora","dispar",NA,"female",NA,NA,2,"Anthophora dispar","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Merodon","sp",NA,NA,NA,NA,2,"Merodon sp","Cistus salvifolius"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Cistus ladanifer"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,1,"Xylocopa cantabrita","Cistus salvifolius"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"BF106","Dasypoda","crassicornis",NA,"male",NA,NA,1,"Dasypoda crassicornis","Teucrium fruticans"
"Aznalcazar","Curro ",10,4,2015,"14:15:00",5,"sun_clouds",24,43,"Suave",NA,"Teucrium","fruticans","transect",NA,"BF717","Cerceris","sabulosa",NA,"male",NA,NA,2,"Cerceris sabulosa","Teucrium fruticans"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No","Hemos recogido los frutos de Rosmarinus officinalis","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,7,"Apis mellifera","Lavandula stoechas"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No","Tuberaria guttata, Leucojum autumnale, Echium plantagineum, Halimium halimifolium en flor en transecto","Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus salvifolius"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Eristalis","tenax",NA,NA,NA,NA,2,"Eristalis tenax","Cistus salvifolius"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Dasypoda","sp",NA,NA,NA,NA,1,"Dasypoda sp","Cistus salvifolius"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No",NA,"Tuberaria","guttata","transect",NA,"no_captured","Dasypoda","sp",NA,NA,NA,NA,1,"Dasypoda sp","Tuberaria guttata"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No",NA,"Cistus","salvifolius","transect",NA,"BF46","Lasioglossum","albocinctum",NA,"female",NA,NA,3,"Lasioglossum albocinctum","Cistus salvifolius"
"Urbanizaciones","Curro ",13,4,2015,"10:05:00",5,"sun",16,63,"No",NA,"Cistus","salvifolius","transect",NA,"PERDIDO","Eucera","sp",NA,"female",NA,NA,2,"Eucera sp","Cistus salvifolius"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave","fuera de transecto","Cistus","salvifolius","transect",NA,"BF496","Chasmatopterus","villosulus",NA,NA,NA,NA,5,"Chasmatopterus villosulus","Cistus salvifolius"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave","Aqui en la parcela dentro del transecto existen las dos lavandulas","Teucrium","fruticans","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Teucrium fruticans"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave","Tuberaria guttata, Malcomia sp, Linaria viscosa, Erodium cicutarium, Ranunculus sp, Leontodon sp en flor en transecto ","Teucrium","fruticans","transect",NA,"no_captured","Syrphidae",NA,NA,NA,NA,NA,1,"Syrphidae NA","Teucrium fruticans"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,26,"Apis mellifera","Cistus ladanifer"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave","Hemos recogido los frutos de Rosmarinus officinalis (3) y de Teucrium fruticans (1)","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,12,"Apis mellifera","Lavandula stoechas"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus ladanifer"
"ConventodelaLuz","Curro ",13,4,2015,"11:10:00",5,"sun",20,51,"Suave",NA,"Cistus","ladanifer","transect",NA,"BF484","Exosoma","lusitanicum",NA,NA,NA,NA,1,"Exosoma lusitanicum","Cistus ladanifer"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave","Asphodelus fistulosus en flor en transecto ","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Lavandula stoechas"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave",NA,"Ranunculus","sp","transect",NA,"no_captured","Merodon","sp",NA,NA,NA,NA,2,"Merodon sp","Ranunculus sp"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave",NA,"Cistus","salvifolius","transect",NA,"BF364","Bombylella","atra",NA,"male",NA,NA,1,"Bombylella atra","Cistus salvifolius"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,3,"Xylocopa cantabrita","Cistus salvifolius"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave",NA,"Cistus","salvifolius","out",NA,"BF341","Nomada","merceti",NA,"male",NA,NA,3,"Nomada merceti","Cistus salvifolius"
"Pinodelcuervo","Curro ",13,4,2015,"12:45:00",5,"sun",25,42,"Suave",NA,"Cistus","ladanifer","out",NA,"no_captured","Panurgus","sp",NA,NA,NA,NA,1,"Panurgus sp","Cistus ladanifer"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"no_captured","Andrena","hispania",NA,NA,NA,NA,1,"Andrena hispania","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"BF477","Heliotaurus","ruficollis",NA,NA,NA,NA,2,"Heliotaurus ruficollis","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Erica","umbellata","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Erica umbellata"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"PERDIDO","Merodon","sp",NA,NA,NA,NA,1,"Merodon sp","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"no_captured","Panurgus","sp",NA,NA,NA,NA,2,"Panurgus sp","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"BF170","Colletes","nigricans",NA,"male",NA,NA,1,"Colletes nigricans","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"no_captured","Andrena","sp",NA,NA,NA,NA,1,"Andrena sp","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","out",NA,"no_captured","Lasioglossum","sp",NA,NA,NA,NA,1,"Lasioglossum sp","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"PERDIDO","Musca","sp",NA,NA,NA,NA,1,"Musca sp","Cistus salvifolius"
"Elpozo","Curro ",13,4,2015,"15:00:00",5,"sun",26,38,"Fuerte",NA,"Cistus","salvifolius","transect",NA,"BF532","Psilothrix","viridicoerulea",NA,NA,NA,NA,1,"Psilothrix viridicoerulea","Cistus salvifolius"
"PinaresdeHinojos","Curro ",14,4,2015,"13:15:00",5,"clouds",24,43,"Suave","Cistus libanotis en flor en transecto","Cistus","salvifolius","transect",NA,"BF52","Lasioglossum","malachurum",NA,"female",NA,NA,2,"Lasioglossum malachurum","Cistus salvifolius"
"PinaresdeHinojos","Curro ",14,4,2015,"13:15:00",5,"clouds",24,43,"Suave","Euphorbia sp, Ranunculus sp en flor en transecto","Cistus","salvifolius","transect",NA,"BF54","Lasioglossum","bimaculatus",NA,"female",NA,NA,1,"Lasioglossum bimaculatus","Cistus salvifolius"
"PinaresdeHinojos","Curro ",14,4,2015,"13:15:00",5,"clouds",24,43,"Suave","Anchuza azurea en flor fuera de transecto","Cistus","salvifolius","transect",NA,"PERDIDO","Lasioglossum","sp",NA,NA,NA,NA,3,"Lasioglossum sp","Cistus salvifolius"
"CotitodeSantaTeresa","Curro ",14,4,2015,"15:40:00",5,"sun_clouds",32,30,"Moderado",NA,"Lavandula","stoechas","transect",NA,"no_captured","Eucera","sp",NA,NA,NA,NA,6,"Eucera sp","Lavandula stoechas"
"CotitodeSantaTeresa","Curro ",14,4,2015,"15:40:00",5,"sun_clouds",32,30,"Moderado",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,5,"Apis mellifera","Lavandula stoechas"
"CotitodeSantaTeresa","Curro ",14,4,2015,"15:40:00",5,"sun_clouds",32,30,"Moderado",NA,"Cistus","salvifolius","transect",NA,"no_captured","Nomada","sp",NA,NA,NA,NA,1,"Nomada sp","Cistus salvifolius"
"CotitodeSantaTeresa","Curro ",14,4,2015,"15:40:00",5,"sun_clouds",32,30,"Moderado",NA,"Lavandula","stoechas","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,7,"Xylocopa cantabrita","Lavandula stoechas"
"Elpinar","Curro ",14,4,2015,"17:30:00",4,"sun_clouds",26,30,"Moderado",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,3,"Apis mellifera","Lavandula stoechas"
"Elpinar","Curro ",14,4,2015,"17:30:00",4,"sun_clouds",26,30,"Moderado",NA,"Lavandula","stoechas","transect",NA,"BF704","Lestica","clypeata",NA,"male",NA,NA,1,"Lestica clypeata","Lavandula stoechas"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,2,"Apis mellifera","Lavandula pedunculata"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Cistus","libanotis","transect",NA,"no_captured","Episyrphus","balteatus",NA,NA,NA,NA,1,"Episyrphus balteatus","Cistus libanotis"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Linaria","viscosa","out",NA,"BF295","Heriades","crenulatus",NA,"female",NA,NA,1,"Heriades crenulatus","Linaria viscosa"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Linaria","viscosa","out",NA,"BF298","Andrena","nitidiuscula",NA,"male",NA,NA,1,"Andrena nitidiuscula","Linaria viscosa"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Linaria","viscosa","out",NA,"BF299","Andrena","cinerea",NA,"female",NA,NA,1,"Andrena cinerea","Linaria viscosa"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Lavandula","pedunculata","transect",NA,"BF606","Anthophora","atroalba",NA,"female",NA,NA,1,"Anthophora atroalba","Lavandula pedunculata"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Cistus","libanotis","transect",NA,"no_captured","Dasypoda","sp",NA,NA,NA,NA,1,"Dasypoda sp","Cistus libanotis"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Cistus","salvifolius","transect",NA,"BF495","Chasmatopterus","illigeri",NA,NA,NA,NA,2,"Chasmatopterus illigeri","Cistus salvifolius"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Cistus","salvifolius","out",NA,"BF501","Cerocoma","schaefferi",NA,NA,NA,NA,1,"Cerocoma schaefferi","Cistus salvifolius"
"Esparragal","Curro ",20,4,2015,"11:40:00",6,"sun",20,34,"Moderado",NA,"Cistus","salvifolius","out",NA,"BF502","Cerocoma","schaefferi",NA,NA,NA,NA,1,"Cerocoma schaefferi","Cistus salvifolius"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,11,"Apis mellifera","Cistus salvifolius"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,12,"Apis mellifera","Lavandula pedunculata"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Leontodon","longirostris","transect",NA,"BF718","Dasypoda","cingulata",NA,"female",NA,NA,1,"Dasypoda cingulata","Leontodon longirostris"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Erica","ciliaris","transect",NA,"BF113","Andrena","rhyssonota","flava","male",NA,NA,2,"Andrena rhyssonota","Erica ciliaris"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Cistus","salvifolius","transect",NA,"BF626","Pseudoanthidium","melanorum",NA,"female",NA,NA,2,"Pseudoanthidium melanorum","Cistus salvifolius"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Cistus","salvifolius","transect",NA,"BF181","Ceratina","cucurbitina",NA,"female",NA,NA,1,"Ceratina cucurbitina","Cistus salvifolius"
"LaCunya","Curro ",20,4,2015,"12:50:00",6,"sun",22,31,"Suave",NA,"Cistus","salvifolius","out","Synhalonia","BF566","Eucera","alternans",NA,"female",NA,NA,1,"Eucera alternans","Cistus salvifolius"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,2,"Apis mellifera","Rosmarinus officinalis"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,8,"Apis mellifera","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"BF367","Dischistus","morpho1",NA,"male",NA,NA,1,"Dischistus morpho1","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,6,"Xylocopa cantabrita","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,3,"Xylocopa cantabrita","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Linaria","viscosa","transect",NA,"BF368","Dischistus","senex",NA,"female",NA,NA,1,"Dischistus senex","Linaria viscosa"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Helophilus","trivittatus",NA,NA,NA,NA,4,"Helophilus trivittatus","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Dasypoda","cingulata",NA,"female",NA,NA,3,"Dasypoda cingulata","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Helophilus","trivittatus",NA,NA,NA,NA,1,"Helophilus trivittatus","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Ceratina","sp",NA,NA,NA,NA,1,"Ceratina sp","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"BF614","Xylocopa","cantabrita",NA,NA,NA,NA,1,"Xylocopa cantabrita","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Lavandula","pedunculata","transect",NA,"BF411","Episyrphus","balteatus",NA,"female",NA,NA,1,"Episyrphus balteatus","Lavandula pedunculata"
"LaRocina","Curro ",20,4,2015,"15:05:00",6,"sun",33,21,"Suave",NA,"Cistus","salvifolius","transect",NA,"BF238","Panurgus","banksianus",NA,"male",NA,NA,8,"Panurgus banksianus","Cistus salvifolius"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,5,"Apis mellifera","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"male",NA,NA,2,"Xylocopa cantabrita","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"male",NA,NA,1,"Xylocopa cantabrita","Cistus monspeliensis"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Merodon","sp",NA,NA,NA,NA,5,"Merodon sp","Cistus monspeliensis"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","monspeliensis","transect",NA,"PERDIDO","Syrphidae",NA,NA,NA,NA,NA,6,"Syrphidae NA","Cistus monspeliensis"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","monspeliensis","transect",NA,"BF133","Dasypoda","crassicornis",NA,"male",NA,NA,2,"Dasypoda crassicornis","Cistus monspeliensis"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","monspeliensis","transect",NA,"BF422","Volucella","elegans",NA,"female",NA,NA,3,"Volucella elegans","Cistus monspeliensis"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Cistus","crispus","out",NA,"BF434","Myathropa","florea",NA,"male",NA,NA,3,"Myathropa florea","Cistus crispus"
"Aznalcazar","Curro ",28,4,2015,"10:35:00",6,"sun",18,46,"Suave",NA,"Echium","plantagineum","transect",NA,"BF635","Hoplitis","adunca",NA,"female",NA,NA,1,"Hoplitis adunca","Echium plantagineum"
